lexeme,category,declension,variation,kind,additional_info
consortalis,a3,3,2,POS,XXXFO
conspicabilis,a3,3,2,POS,DXXES
constibilis,a3,3,2,POS,XXXFO
consubstantialis,a3,3,2,POS,DEXES
consularis,a3,3,2,POS,XLXBO
consummabilis,a3,3,2,POS,XXXFO
consumptibilis,a3,3,2,POS,DXXFS
consutilis,a3,3,2,POS,DXXFS
contemplabilis,a3,3,2,POS,DXXFS
contemporalis,a3,3,2,POS,DXXFS
contemptibilis,a3,3,2,nor,XXXFO
contemtibilis,a3,3,2,nor,DXXFS
contionalis,a3,3,2,POS,XXXDO
contitularis,a3,3,2,POS,FXXFE
contractabilis,a3,3,2,POS,DXXFS
contradicibilis,a3,3,2,POS,DXXFS
contrajuris,a3,3,2,POS,XLXFS
contrectabilis,a3,3,2,POS,DXXFS
contribulis,a3,3,2,POS,DXXES
controversialis,a3,3,2,POS,DXXFS
conubialis,a3,3,2,POS,XXXDO
conventionalis,a3,3,2,POS,XLXFO
conversibilis,a3,3,2,POS,DXXES
convertibilis,a3,3,2,POS,DXXES
convivalis,a3,3,2,POS,XXXCO
coodibilis,a3,3,2,POS,DEXES
copulabilis,a3,3,2,POS,DEXFS
coquibilis,a3,3,2,POS,XXXNO
coquinaris,a3,3,2,POS,XXXFO
Corinthienis,a3,3,2,POS,AXHCO
cornualis,a3,3,2,POS,DXXES
coronalis,a3,3,2,POS,XXXFO
corporalis,a3,3,2,POS,XXXCO
corpuscularis,a3,3,2,POS,GXXEK
corrugis,a3,3,2,POS,XXXFS
corruptibilis,a3,3,2,nor,DXXES
costabilis,a3,3,2,POS,DXXFS
creabilis,a3,3,2,POS,DXXEF
credibilis,a3,3,2,POS,XXXBO
cremabilis,a3,3,2,POS,DXXFS
cremialis,a3,3,2,POS,XAXFO
criminalis,a3,3,2,POS,XLXFO
crinalis,a3,3,2,POS,XXXDO
cruciabilis,a3,3,2,POS,XXXEO
crudelis,a3,3,2,nor,XXXBO
cruralis,a3,3,2,POS,XXXEO
cubicularis,a3,3,2,POS,XXXDO
cubitalis,a3,3,2,POS,XXXDO
culearis,a3,3,2,POS,XSXES
cullearis,a3,3,2,POS,XSXEO
culminalis,a3,3,2,POS,XEXIO
culpabilis,a3,3,2,nor,XXXEO
cultualis,a3,3,2,POS,FEXEE
culturalis,a3,3,2,POS,FEXEE
cumatilis,a3,3,2,POS,XXXEO
cunctalis,a3,3,2,POS,DXXFS
cuneiformis,a3,3,2,POS,GXXEK
cunicularis,a3,3,2,POS,DAXFS
curabilis,a3,3,2,POS,XBXFO
curialis,a3,3,2,POS,XLIDO
curilis,a3,3,2,POS,DXXFS
currilis,a3,3,2,POS,DXXES
currulis,a3,3,2,POS,XXXEO
cursualis,a3,3,2,POS,DXXDS
curulis,a3,3,2,POS,XLXBO
curvabilis,a3,3,2,POS,DXXFS
cussiliris,a3,3,2,POS,BXXFO
cymatilis,a3,3,2,POS,XXXES
damnabilis,a3,3,2,nor,DXXDS
dapalis,a3,3,2,POS,XEXEO
dapsilis,a3,3,2,nor,XXXCO
debilis,a3,3,2,nor,XXXBO
decemjugis,a3,3,2,POS,XAXEO
decemmestris,a3,3,2,POS,DXXFS
decempedalis,a3,3,2,POS,DSXFS
decemremis,a3,3,2,POS,XWXNS
decemviralis,a3,3,2,POS,XLXCO
decennis,a3,3,2,POS,XXXDO
decennalis,a3,3,2,POS,XXXEO
decennovalis,a3,3,2,POS,DXXFS
deceris,a3,3,2,POS,XWXFO
decimalis,a3,3,2,POS,GXXEK
declinis,a3,3,2,POS,XXXCO
declinabilis,a3,3,2,POS,DGXFS
declivis,a3,3,2,POS,XXXCO
decoris,a3,3,2,POS,XXXEO
decretalis,a3,3,2,POS,XLXFO
decurialis,a3,3,2,POS,XXXIO
decurionalis,a3,3,2,POS,XLXIO
decurionatis,a3,3,2,POS,XWXDO
deducibilis,a3,3,2,POS,GXXEK
defaecabilis,a3,3,2,POS,DXXFS
defamis,a3,3,2,POS,XXXFO
defecabilis,a3,3,2,POS,DXXFS
defectibilis,a3,3,2,POS,EXXFP
defensabilis,a3,3,2,POS,DXXFS
defensibilis,a3,3,2,POS,DXXES
deformis,a3,3,2,nor,XXXBO
deiformis,a3,3,2,POS,FEXFM
dejugis,a3,3,2,POS,DXXFS
delassabilis,a3,3,2,POS,XXXFO
delebilis,a3,3,2,POS,XXXFO
delectabilis,a3,3,2,nor,XXXCS
deletilis,a3,3,2,POS,XGXFO
deliciaris,a3,3,2,POS,XTXFO
delumbis,a3,3,2,POS,XBXEO
demonstrabilis,a3,3,2,POS,DGXFS
demutabilis,a3,3,2,POS,DEXES
denecalis,a3,3,2,POS,XEXEO
denicalis,a3,3,2,POS,XEXEO
densabilis,a3,3,2,POS,DXXES
depilis,a3,3,2,POS,XBXEO
deplumis,a3,3,2,POS,XAXNO
deprandis,a3,3,2,POS,DXXFS
deprecabilis,a3,3,2,POS,EEXFS
depugis,a3,3,2,POS,XBXFO
depygis,a3,3,2,POS,XBXFS
desiderabilis,a3,3,2,nor,XXXDO
desommis,a3,3,2,POS,XBXFO
desperabilis,a3,3,2,POS,EXXFS
despicabilis,a3,3,2,POS,DXXES
destructibilis,a3,3,2,POS,DXXFS
destructilis,a3,3,2,POS,DXXFS
determinabilis,a3,3,2,POS,DXXFS
detestabilis,a3,3,2,nor,XXXCO
devorabilis,a3,3,2,POS,DXXFS
diaconalis,a3,3,2,POS,EEXEE
diademalis,a3,3,2,POS,XLXFS
diagonalis,a3,3,2,POS,XSXFO
Dialis,a3,3,2,POS,XEXCO
dialutensis,a3,3,2,POS,XAXNO
diametralis,a3,3,2,POS,FSXEM
diametricalis,a3,3,2,POS,FSXFM
differentialis,a3,3,2,POS,GXXEK
difficilis,a3,3,2,nor,XXXBO
diffusilis,a3,3,2,POS,XXXFO
digestibilis,a3,3,2,POS,DBXES
digestilis,a3,3,2,POS,DBXFS
digitalis,a3,3,2,POS,XXXNO
digladiabilis,a3,3,2,POS,DXXFS
dignabilis,a3,3,2,POS,DXXFS
diligibilis,a3,3,2,POS,DXXFS
diloris,a3,3,2,POS,DXXFS
diluvialis,a3,3,2,POS,DXXFS
dimissorialis,a3,3,2,POS,ELXFE
dinumerabilis,a3,3,2,POS,DSXFS
diobolaris,a3,3,2,POS,XXHEO
disciplinabilis,a3,3,2,POS,XXXES
disciplinaris,a3,3,2,POS,FXXEE
discriminalis,a3,3,2,POS,XXXEE
dissimilis,a3,3,2,nor,XXXDX
dissociabilis,a3,3,2,POS,XXXDX
divaliis,a3,3,2,POS,XLXFS
divisibilis,a3,3,2,POS,XSXEE
docibilis,a3,3,2,POS,XXXEE
docilis,a3,3,2,POS,XXXDX
doctoralis,a3,3,2,POS,XXXEE
doctrinalis,a3,3,2,POS,XXXEE
documentalis,a3,3,2,POS,XXXEE
domabilis,a3,3,2,POS,XXXDX
dominicalis,a3,3,2,POS,EEXCE
dorsualis,a3,3,2,POS,XXXEO
dotalis,a3,3,2,POS,XXXDX
ductilis,a3,3,2,POS,XXXEO
dulcis,a3,3,2,nor,XXXAX
duplaris,a3,3,2,POS,EXXES
duumviralis,a3,3,2,POS,XLIFS
ecclesialis,a3,3,2,POS,EEXEE
edibilis,a3,3,2,POS,GXXEK
edictalis,a3,3,2,POS,XLXEO
edulis,a3,3,2,POS,XXXEO
elamentabilis,a3,3,2,POS,XXXEC
elementaris,a3,3,2,POS,XXXFO
eligibilis,a3,3,2,nor,FXXFM
elinguis,a3,3,2,POS,XGXEC
elumbis,a3,3,2,POS,XXXEC
emortualis,a3,3,2,POS,XXXFO
enarrabilis,a3,3,2,POS,XXXDX
enervis,a3,3,2,POS,XXXCO
enodis,a3,3,2,POS,XXXDX
enormis,a3,3,2,POS,XXXCO
enuntiabilis,a3,3,2,POS,FXXFM
episcopalis,a3,3,2,POS,EEXDX
epistolaris,a3,3,2,POS,XXXEO
epistularis,a3,3,2,POS,XXXEO
erilis,a3,3,2,POS,XXXDX
essentialis,a3,3,2,POS,EXXCM
eucharis,a3,3,2,POS,EXXEP
evitabilis,a3,3,2,POS,XXXDX
exanimis,a3,3,2,POS,XXXDX
exanimalis,a3,3,2,POS,XXXEO
exaudibilis,a3,3,2,POS,XXXEE
exceptionalis,a3,3,2,POS,EXXEE
excusabilis,a3,3,2,POS,XXXDX
execrabilis,a3,3,2,POS,FXXEE
execribilis,a3,3,2,nor,XXXCO
exemplabilis,a3,3,2,POS,FXXFM
exemplaris,a3,3,2,POS,XXXEO
exequialis,a3,3,2,POS,XXXEO
exercitualis,a3,3,2,POS,FWXFS
exilis,a3,3,2,nor,XXXDX
existentialis,a3,3,2,POS,GXXEK
exitiabilis,a3,3,2,POS,XXXDX
exitialis,a3,3,2,POS,XXXDX
exorabilis,a3,3,2,POS,XXXDX
experimentalis,a3,3,2,POS,GXXEK
exponentialis,a3,3,2,POS,GXXEK
exprobrabilis,a3,3,2,POS,EXXEE
expugnabilis,a3,3,2,POS,XXXDX
exsanguis,a3,3,2,POS,XXXDX
exsaturabilis,a3,3,2,POS,XXXDX
exsecrabilis,a3,3,2,POS,XXXDX
exsecribilis,a3,3,2,nor,XXXCO
exsequialis,a3,3,2,POS,XXXEO
exsomnis,a3,3,2,POS,XXXEC
exsultabilis,a3,3,2,POS,XXXEE
exsuperabilis,a3,3,2,POS,XXXDX
extemporalis,a3,3,2,POS,XXXEO
extorris,a3,3,2,POS,XXXDX
extrajudicialis,a3,3,2,POS,ELXEE
extrasacramentalis,a3,3,2,POS,FEXFE
exuperabilis,a3,3,2,POS,XXXDX
fabrilis,a3,3,2,POS,XXXDX
facialis,a3,3,2,POS,GXXEK
facilis,a3,3,2,nor,XXXAX
faenebris,a3,3,2,POS,XXXDX
famigerabilis,a3,3,2,POS,XXXES
familialis,a3,3,2,POS,FXXEE
familiaris,a3,3,2,POS,XXXBX
famularis,a3,3,2,POS,XXXDX
fatalis,a3,3,2,POS,XXXBX
favorabilis,a3,3,2,nor,XXXBO
feralis,a3,3,2,POS,XXXDX
ferialis,a3,3,2,POS,XXXFE
ferratilis,a3,3,2,POS,DXXES
fertilis,a3,3,2,nor,XXXDX
fetialis,a3,3,2,POS,XXXEO
fictilis,a3,3,2,POS,XXXDX
fidelis,a3,3,2,nor,XXXBO
filiformis,a3,3,2,POS,GXXEK
finalis,a3,3,2,POS,XXXEO
fiscalis,a3,3,2,POS,XLXDO
fissilis,a3,3,2,POS,XXXDX
flandrensis,a3,3,2,POS,FXXEM
flatilis,a3,3,2,POS,XXXFO
flebilis,a3,3,2,POS,XXXBO
flexibilis,a3,3,2,POS,XXXDX
flexilis,a3,3,2,POS,XXXDX
fluvialis,a3,3,2,POS,XXXDX
fluviatilis,a3,3,2,POS,XXXEZ
fluxilis,a3,3,2,POS,EXXES
foederalis,a3,3,2,POS,GXXEK
fontalis,a3,3,2,POS,XXXEE
forabilis,a3,3,2,POS,DXXES
forensis,a3,3,2,POS,XXXDX
formabilis,a3,3,2,POS,DEXFS
formalis,a3,3,2,POS,XXXEO
formidabilis,a3,3,2,POS,XXXDX
fortis,a3,3,2,nor,XXXAX
fossilis,a3,3,2,POS,XXXES
fragilis,a3,3,2,POS,XXXBX
frugalis,a3,3,2,nor,XXXCO
functionalis,a3,3,2,POS,GXXEK
funebris,a3,3,2,POS,XXXDX
furialis,a3,3,2,POS,XXXDX
fusiformis,a3,3,2,POS,GXXEK
fusilis,a3,3,2,POS,XXXDX
futilis,a3,3,2,POS,XXXDX
futtilis,a3,3,2,POS,XXXDX
gasalis,a3,3,2,POS,GXXEK
gehennalis,a3,3,2,POS,DEQES
generalis,a3,3,2,POS,XXXBO
genialis,a3,3,2,POS,XXXDX
genitalis,a3,3,2,POS,XXXDX
gentilis,a3,3,2,POS,EEXDE
germinalis,a3,3,2,POS,GXXEK
glacialis,a3,3,2,POS,XXXDX
globalis,a3,3,2,POS,GXXEK
gracilis,a3,3,2,nor,XXXDX
gradalis,a3,3,2,POS,DXXFS
gradualis,a3,3,2,POS,FXXEM
grandis,a3,3,2,POS,XXXAX
gravis,a3,3,2,nor,XXXAX
gregalis,a3,3,2,POS,XXXES
gremialis,a3,3,2,POS,XAXFO
gutturalis,a3,3,2,POS,GXXEK
habilis,a3,3,2,POS,XXXDX
habitabilis,a3,3,2,POS,XXXDX
habitualis,a3,3,2,POS,FXXEM
habitudinalis,a3,3,2,POS,FXXEM
hastilis,a3,3,2,POS,XXXFE
Hebraicis,a3,3,2,POS,EXQEE
heterosexualis,a3,3,2,POS,HBXEE
hibernalis,a3,3,2,POS,XXXCE
hiemalis,a3,3,2,POS,XXXDX
hilaris,a3,3,2,nor,XXXBX
Hipponensis,a3,3,2,POS,XXAFE
historialis,a3,3,2,POS,FXXFY
homosexualis,a3,3,2,POS,HXXEE
honorabilis,a3,3,2,POS,XXXEO
horalis,a3,3,2,POS,GXXEK
horizontalis,a3,3,2,POS,GSXEM
horribilis,a3,3,2,nor,XXXDX
hortensis,a3,3,2,POS,XAXFO
hospitalis,a3,3,2,POS,XXXDX
hostilis,a3,3,2,POS,XWXDX
humilis,a3,3,2,nor,XXXAX
hybernalis,a3,3,2,POS,XXXFE
ignobilis,a3,3,2,POS,XXXDX
illacrimabilis,a3,3,2,POS,XXXDX
illaetabilis,a3,3,2,POS,XXXDX
illegalis,a3,3,2,POS,GXXEK
illiberalis,a3,3,2,POS,XXXCO
illustris,a3,3,2,nor,XXXBO
imbecillis,a3,3,2,nor,XXXAO
imbellis,a3,3,2,POS,XXXDX
imberbis,a3,3,2,POS,XXXDX
imitabilis,a3,3,2,POS,XXXDX
immaculabilis,a3,3,2,POS,DXXFS
immanis,a3,3,2,nor,XXXAO
immarcescibilis,a3,3,2,POS,FXXEM
immaterialis,a3,3,2,POS,FXXEE
immedicabilis,a3,3,2,POS,XXXDX
immemorabilis,a3,3,2,POS,BXXES
immensurabilis,a3,3,2,POS,EXXFP
immersabilis,a3,3,2,POS,XXXEC
immiserabilis,a3,3,2,POS,XXXEC
immitis,a3,3,2,nor,XXXBX
immobilis,a3,3,2,POS,XXXBO
immortalis,a3,3,2,POS,XXXBO
immunis,a3,3,2,POS,XXXDX
immutabilis,a3,3,2,POS,XXXCO
impassibilis,a3,3,2,nor,DXXES
impenetrabilis,a3,3,2,POS,XXXEC
imperceptibilis,a3,3,2,POS,FXXFM
imperialis,a3,3,2,POS,XXXEO
impermutabilis,a3,3,2,POS,FXXFY
imperscrutabilis,a3,3,2,POS,DXXES
impersonalis,a3,3,2,POS,XXXCS
imperturbabilis,a3,3,2,POS,FXXFY
impetibilis,a3,3,2,POS,XXXEC
impetrabilis,a3,3,2,POS,XXXDX
implacabilis,a3,3,2,POS,XXXDX
implumis,a3,3,2,POS,XXXDX
impossibilis,a3,3,2,POS,XXXCO
improportionabilis,a3,3,2,POS,FXXFF
impubis,a3,3,2,POS,XXXCO
impunis,a3,3,2,POS,XXXFO
imputabilis,a3,3,2,POS,XXXEE
imputribilis,a3,3,2,POS,DXXES
inaccessibilis,a3,3,2,POS,DXXES
inaequabilis,a3,3,2,POS,XXXCO
inaequalis,a3,3,2,nor,XXXBO
inaestimabilis,a3,3,2,POS,XXXDX
inamabilis,a3,3,2,POS,XXXDX
inanis,a3,3,2,POS,XXXAX
inanimis,a3,3,2,POS,XXXCO
inartificialis,a3,3,2,POS,DXXDS
inauguralis,a3,3,2,POS,GXXEK
inbecillis,a3,3,2,nor,XXXAO
inbellis,a3,3,2,POS,XXXDX
incapabilis,a3,3,2,POS,EEXES
incapiabilis,a3,3,2,POS,FXXEM
incessabilis,a3,3,2,POS,DXXES
incidentalis,a3,3,2,POS,FXXEM
incilis,a3,3,2,POS,XXXEC
incircumscriptibilis,a3,3,2,POS,FSXEF
incivilis,a3,3,2,POS,XXXES
incogitabilis,a3,3,2,POS,XXXES
incolomis,a3,3,2,POS,FXXFM
incolumis,a3,3,2,POS,XXXBX
incommensurabilis,a3,3,2,POS,EXXEP
incommutabilis,a3,3,2,POS,XXXEO
incomparabilis,a3,3,2,POS,XXXES
incompatibilis,a3,3,2,POS,GXXEK
incomprehensibilis,a3,3,2,POS,DXXDS
inconfusibilis,a3,3,2,POS,EXXES
inconruptibilis,a3,3,2,POS,EEXES
inconstabilis,a3,3,2,POS,EXXFP
inconsummabilis,a3,3,2,POS,EEXFM
incontaminabilis,a3,3,2,POS,EXXES
incorporalis,a3,3,2,POS,XXXDO
incorrigibilis,a3,3,2,POS,FXXDM
incorruptibilis,a3,3,2,POS,EEXES
incredibilis,a3,3,2,POS,XXXBX
incunctabilis,a3,3,2,POS,DXXFS
indecoris,a3,3,2,POS,XXXCO
indelebilis,a3,3,2,POS,XXXEC
indemnis,a3,3,2,POS,XLXDO
indemutabilis,a3,3,2,POS,EXXES
indissimilis,a3,3,2,POS,XXXFS
indissolubilis,a3,3,2,POS,XXXEO
indistinguibilis,a3,3,2,POS,FXXEM
individualis,a3,3,2,POS,GXXEK
indivisibilis,a3,3,2,POS,EXXEP
indocilis,a3,3,2,POS,XXXDX
indomabilis,a3,3,2,POS,BXXFS
indubitabilis,a3,3,2,POS,XXXEO
industrialis,a3,3,2,POS,HXXDE
inedicabilis,a3,3,2,POS,FXXEN
inedicibilis,a3,3,2,POS,FXXEM
ineffabilis,a3,3,2,POS,XXXCO
ineluctabilis,a3,3,2,POS,XXXDX
inemendabilis,a3,3,2,POS,EXXFS
inenarrabilis,a3,3,2,POS,XXXDX
inermis,a3,3,2,POS,XXXBX
inevitabilis,a3,3,2,POS,XXXDX
inevulsibilis,a3,3,2,POS,DXXFS
inexcusabilis,a3,3,2,POS,XXXDX
inexorabilis,a3,3,2,POS,XXXDX
inexpiabilis,a3,3,2,POS,XXXCO
inexplebilis,a3,3,2,POS,XXXCO
inexplicabilis,a3,3,2,POS,XXXBO
inexpugnabilis,a3,3,2,POS,XXXDX
inexpugnalis,a3,3,2,POS,XXXCO
inexstinguibilis,a3,3,2,POS,XXXEO
inexsuperabilis,a3,3,2,POS,XXXDX
inextinguibilis,a3,3,2,POS,XXXEO
inextricabilis,a3,3,2,POS,XXXDX
inexuperabilis,a3,3,2,POS,XXXDX
infallibilis,a3,3,2,POS,FXXDF
infamis,a3,3,2,POS,XXXDX
infantilis,a3,3,2,POS,EXXES
infatigabilis,a3,3,2,POS,XXXES
infernalis,a3,3,2,POS,DEXBS
infidelis,a3,3,2,POS,XXXDX
infinitesimalis,a3,3,2,POS,GXXEK
infirmis,a3,3,2,POS,EXXDS
infitialis,a3,3,2,POS,XXXDX
inflammabilis,a3,3,2,POS,GXXEK
inflexibilis,a3,3,2,POS,XXXES
informis,a3,3,2,POS,XXXDX
infrenis,a3,3,2,POS,XXXDX
inhabilis,a3,3,2,POS,XXXDX
inhabitabilis,a3,3,2,POS,XXXDO
inhonoris,a3,3,2,POS,EXXES
inhonorabilis,a3,3,2,POS,XXXEO
inhospitalis,a3,3,2,POS,XXXES
inimitabilis,a3,3,2,POS,DXXES
initialis,a3,3,2,POS,XXXDO
inliberalis,a3,3,2,POS,XXXCO
inlimis,a3,3,2,POS,XXXEC
inlocabilis,a3,3,2,POS,XXXDX
inlustris,a3,3,2,nor,XXXBO
inmanis,a3,3,2,nor,XXXAO
inmensurabilis,a3,3,2,POS,EXXFP
inmobilis,a3,3,2,POS,XXXBO
inmortalis,a3,3,2,POS,XXXBO
inmunis,a3,3,2,POS,XXXDX
inmutabilis,a3,3,2,POS,XXXCO
innabilis,a3,3,2,POS,XXXDX
innavigabilis,a3,3,2,POS,XXXDX
innumerabilis,a3,3,2,POS,XXXDX
innumeralis,a3,3,2,POS,XXXEC
inobedibilis,a3,3,2,POS,EEXEP
inoboedibilis,a3,3,2,POS,EEXEP
inobservabilis,a3,3,2,POS,XXXDX
inopinabilis,a3,3,2,POS,XXXFS
inopiniabilis,a3,3,2,POS,XXXES
inormis,a3,3,2,POS,XXXFS
inpassibilis,a3,3,2,POS,DXXES
inperialis,a3,3,2,POS,XXXEO
inproportionabilis,a3,3,2,POS,FXXFF
inpubis,a3,3,2,POS,XXXCO
inpunis,a3,3,2,POS,XXXFO
inputribilis,a3,3,2,POS,DXXES
inrationabilis,a3,3,2,POS,XXXEO
inrationalis,a3,3,2,POS,EXXES
inrecordabilis,a3,3,2,POS,DEXFS
inrecuperabilis,a3,3,2,POS,DEXFS
inrecusabilis,a3,3,2,POS,DEXES
inreductibilis,a3,3,2,POS,EEXFE
inreformabilis,a3,3,2,POS,DEXFS
inrefragabilis,a3,3,2,POS,DEXFS
inrefrenabilis,a3,3,2,POS,EEXFE
inregressibilis,a3,3,2,POS,DEXFS
inregularis,a3,3,2,POS,EXXDE
inremeabilis,a3,3,2,POS,XXXEO
inremediabilis,a3,3,2,POS,XXXEO
inremissibilis,a3,3,2,POS,DXXES
inremunerabilis,a3,3,2,POS,XXXEO
inreparabilis,a3,3,2,POS,XXXEO
inreprehensibilis,a3,3,2,POS,DXXES
inrevocabilis,a3,3,2,POS,XXXCO
insalubris,a3,3,2,POS,XXXEC
insanabilis,a3,3,2,POS,XXXDX
insatiabilis,a3,3,2,POS,XXXDX
inscrutabilis,a3,3,2,POS,DEXES
insensibilis,a3,3,2,POS,DXXES
inseparabilis,a3,3,2,POS,XXXDO
insignis,a3,3,2,POS,XXXAX
insociabilis,a3,3,2,POS,XXXDX
insolubilis,a3,3,2,POS,XXXEO
insomnis,a3,3,2,POS,XXXDX
instabilis,a3,3,2,POS,XXXDX
institutionalis,a3,3,2,POS,GXXEK
instrumentalis,a3,3,2,POS,GXXEK
insuadibilis,a3,3,2,POS,FXXEM
insuavis,a3,3,2,nor,XXXCO
insuperabilis,a3,3,2,POS,XXXDX
intaminabilis,a3,3,2,POS,EEXFS
integralis,a3,3,2,POS,GXXEK
intellectibilis,a3,3,2,POS,EXXEP
intellectualis,a3,3,2,POS,EXXEP
intellegibilis,a3,3,2,POS,XXXEO
intentionalis,a3,3,2,POS,FXXEM
interminabilis,a3,3,2,POS,EXXFP
intermuralis,a3,3,2,POS,XXXEC
internationalis,a3,3,2,POS,GXXEK
interrasilis,a3,3,2,POS,XXXNO
interretialis,a3,3,2,POS,HXXEK
intestabilis,a3,3,2,POS,XXXDX
intitubabilis,a3,3,2,POS,DEXFS
intolerabilis,a3,3,2,POS,XXXDX
intractabilis,a3,3,2,POS,XXXDX
intransmeabilis,a3,3,2,POS,XXXFS
intransmutabilis,a3,3,2,POS,XXXES
inutilis,a3,3,2,POS,XXXBX
investigabilis,a3,3,2,POS,XXXES
invincibilis,a3,3,2,POS,EXXES
inviolabilis,a3,3,2,POS,XXXDX
invituperabilis,a3,3,2,POS,XEXFS
invulnerabilis,a3,3,2,POS,XXXFS
irascibilis,a3,3,2,POS,FXXES
irrationabilis,a3,3,2,POS,XXXEO
irrationalis,a3,3,2,POS,EXXES
irrecordabilis,a3,3,2,POS,DEXFS
irrecuperabilis,a3,3,2,POS,DEXFS
irrecusabilis,a3,3,2,POS,DEXES
irreductibilis,a3,3,2,POS,EEXFE
irreformabilis,a3,3,2,POS,DEXFS
irrefragabilis,a3,3,2,POS,DEXFS
irrefrenabilis,a3,3,2,POS,EEXFE
irregressibilis,a3,3,2,POS,EEXFS
irregularis,a3,3,2,POS,EXXDE
irremeabilis,a3,3,2,POS,XXXEO
irremediabilis,a3,3,2,POS,XXXEO
irremissibilis,a3,3,2,POS,DXXES
irremunerabilis,a3,3,2,POS,XXXEO
irreparabilis,a3,3,2,POS,XXXEO
irreprehensibilis,a3,3,2,POS,DXXES
irrevocabilis,a3,3,2,POS,XXXCO
irritabilis,a3,3,2,POS,XXXDX
jocularis,a3,3,2,POS,XXXDX
judicalis,a3,3,2,POS,XLXCO
jugis,a3,3,2,POS,XXXDX
jugalis,a3,3,2,POS,XXXDX
juridicialis,a3,3,2,POS,XXXEC
juvenis,a3,3,2,POS,XXXAX
juvenalis,a3,3,2,POS,XXXDX
juvenilis,a3,3,2,POS,XXXDX
lacrimabilis,a3,3,2,POS,XXXDX
lacrimalis,a3,3,2,POS,GXXEK
laetabilis,a3,3,2,POS,XXXEO
laicalis,a3,3,2,POS,EEXCE
lamentabilis,a3,3,2,POS,XXXDX
lapidaris,a3,3,2,POS,XXXIO
largitionalis,a3,3,2,POS,DLXES
larualis,a3,3,2,POS,XXXFS
larvalis,a3,3,2,POS,XXXEO
lateralis,a3,3,2,POS,XBXFO
laudabilis,a3,3,2,POS,XXXDX
lavabilis,a3,3,2,POS,GXXEK
legalis,a3,3,2,POS,XXXDO
lenis,a3,3,2,nor,XXXBX
letalis,a3,3,2,POS,XXXDX
levis,a3,3,2,nor,XXXBX
levidensis,a3,3,2,POS,XXXEC
lexicalis,a3,3,2,POS,GGXEK
liberalis,a3,3,2,POS,XXXAX
librilis,a3,3,2,POS,XXXDX
limitaris,a3,3,2,POS,EXXES
limitrophis,a3,3,2,POS,EXXEE
litoralis,a3,3,2,POS,XXXES
litteralis,a3,3,2,POS,DXXES
localis,a3,3,2,POS,XXXFO
longanimis,a3,3,2,POS,EXXES
lugubris,a3,3,2,POS,XXXDX
lunaris,a3,3,2,POS,XXXDX
lustralis,a3,3,2,POS,XXXDX
Macedonienis,a3,3,2,POS,XXHFO
machinalis,a3,3,2,POS,GXXEK
magnetizabilis,a3,3,2,POS,GSXEK
manipularis,a3,3,2,POS,XXXDX
manualis,a3,3,2,POS,XXXEC
marginalis,a3,3,2,POS,GXXEK
Martialis,a3,3,2,POS,XXXDX
materialis,a3,3,2,POS,XXXFO
matricalis,a3,3,2,POS,GXXEK
matrimonialis,a3,3,2,POS,XXXFO
matronalis,a3,3,2,POS,XXXDX
maxillaris,a3,3,2,POS,XBXEO
measurabilis,a3,3,2,POS,GSXEE
mediaevalis,a3,3,2,POS,GXXEK
medicabilis,a3,3,2,POS,XBXDX
mediocris,a3,3,2,POS,XXXBO
memorabilis,a3,3,2,POS,XXXDX
memorialis,a3,3,2,POS,XXXDO
mensalis,a3,3,2,POS,GXXEK
menstrualis,a3,3,2,POS,XBXEO
meridionalis,a3,3,2,POS,DXXFS
militaris,a3,3,2,POS,XWXBO
mineralis,a3,3,2,POS,FSXFF
ministerialis,a3,3,2,POS,GXXEK
minutalis,a3,3,2,POS,GXXEK
mirabilis,a3,3,2,POS,XXXCO
miserabilis,a3,3,2,POS,XXXBX
missibilis,a3,3,2,POS,EWXFS
missilis,a3,3,2,POS,XXXDX
missionalis,a3,3,2,POS,GXXEK
mitis,a3,3,2,nor,XXXAX
mobilis,a3,3,2,nor,XXXAX
moderabilis,a3,3,2,POS,XXXDX
molecularis,a3,3,2,POS,GSXEK
mollis,a3,3,2,nor,XXXAO
monasterialis,a3,3,2,POS,EEXCE
monetabilis,a3,3,2,POS,XXXFZ
monetalis,a3,3,2,POS,XXXEC
monogerminalis,a3,3,2,POS,GSXEK
monosolis,a3,3,2,POS,XXXFS
moralis,a3,3,2,POS,XSHCO
mortalis,a3,3,2,POS,XXXAX
muliebris,a3,3,2,POS,XXXDX
multicellularis,a3,3,2,POS,HSXEK
multiformis,a3,3,2,POS,XXXEC
multijugis,a3,3,2,POS,XXXEC
multiplicabilis,a3,3,2,POS,XXXFO
mundialis,a3,3,2,POS,DEXDS
municipalis,a3,3,2,POS,XXXCO
muralis,a3,3,2,POS,XXXDX
mutabilis,a3,3,2,POS,XXXDX
myriadalis,a3,3,2,POS,FSXEM
narrabilis,a3,3,2,POS,XXXDX
natalis,a3,3,2,POS,XXXBX
natatilis,a3,3,2,POS,EXXES
nationalis,a3,3,2,POS,GXXEK
naturalis,a3,3,2,POS,XXXAO
navalis,a3,3,2,POS,XXXDX
navigabilis,a3,3,2,POS,XXXDX
nemoralis,a3,3,2,POS,XXXDX
nemorensis,a3,3,2,POS,XAXEC
nexilis,a3,3,2,POS,XXXDX
